log2_bs,clat,freq
16,4685,6497
16,4751,5017
16,4816,3784
16,4882,2783
16,4947,2161
16,5013,1504
16,5079,1159
16,5144,843
16,5210,606
16,5275,527
16,5341,387
16,5406,299
16,5472,226
16,5537,215
16,5603,157
16,5668,123
16,5734,110
16,5799,77
16,5865,88
16,5931,66
16,5996,56
16,6062,39
16,6127,50
16,6193,32
16,6258,31
16,6324,27
16,6389,30
16,6455,15
16,6520,23
16,6586,15
16,6651,14
16,6717,13
16,6782,8
16,6848,8
16,6914,6
16,6979,3
16,7045,5
16,7110,2
16,7176,3
16,7241,1
16,7372,1
16,7634,1
16,7831,1
16,7962,1
16,8028,3
16,8093,2
16,8159,3
16,8290,2
16,8355,2
16,8454,1
16,8585,4
16,8716,2
16,8847,3
16,8978,4
16,9109,2
16,9240,2
16,9371,1
16,10682,2
16,11075,1
16,11206,1
16,13565,1
16,13697,2
16,13828,1
16,13959,1
16,14352,1
16,14483,1
16,14614,4
16,14745,4
16,14876,5
16,15007,4
16,15138,3
16,15269,5
16,15400,2
16,15532,2
16,15663,6
16,15794,2
16,15925,2
16,16056,1
16,16318,1
16,16449,2
16,16711,1
16,16908,6
16,17170,3
16,17432,8
16,17694,5
16,17956,6
16,18219,3
16,18481,1
16,18743,1
9,3,2
9,3,1
9,3,1
9,126,1
9,136,1
9,138,1
9,140,1
9,264,1
9,268,1
9,280,1
9,288,1
9,382,1
9,395,1
9,411,1
9,419,1
9,528,1
9,536,3
9,651,1
9,659,2
9,675,1
9,782,1
9,790,2
9,798,2
9,815,1
9,823,7
9,831,9
9,839,33
9,847,63
9,856,112
9,864,242
9,872,408
9,880,801
9,888,1303
9,897,2224
